Link Id, Link Type, Source Id, Source Row Type, Source Rows, Source Column Type, Source Columns, Destination Id, Destination Row Type, Destination Rows, Destination Column Type, Destination Columns
821,location,220,date,"27 April, 2003,January 1996,1996,",location,"The Netherlands,Afghanistan,Kandahar,",111,date,"22 April, 2003,April 20, 2003,April 21, 2003,",location,"The Netherlands,Germany,Hamburg,Haarlem,Europe,"
821,location,220,date,"22 April, 2003,April 20, 2003,April 21, 2003,",location,"The Netherlands,Germany,Hamburg,Haarlem,Europe,",287,person,"Bagwant Dhaliwal,Clark Webster,Abdul Ramazi,Faysal Goba,Ziad al Shibh,",location,"Virginia,US,Afghanistan,"
821,location,220,person,"Bagwant Dhaliwal,Clark Webster,Abdul Ramazi,Faysal Goba,Ziad al Shibh,",location,"Virginia,US,Afghanistan,",323,person,"Clark Webster,Abdul Ramazi,",location,"Virginia,Amsterdam,Charlottesville,US,Afghanistan,United Arab Emirates,"
1076,organization,220,person,"Clark Webster,Abdul Ramazi,",location,"Virginia,Amsterdam,Charlottesville,US,Afghanistan,United Arab Emirates,",140,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,"
1076,organization,220,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,",139,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,"
1076,organization,220,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,",346,person,"Bagwant Dhaliwal,Abdul Ramazi,Faysal Goba,",organization,"FBI,CIA,"
1076,organization,220,person,"Bagwant Dhaliwal,Abdul Ramazi,Faysal Goba,",organization,"FBI,CIA,",34,document,"cia6,cia11,",organization,"CIA,Taliban,"
1076,organization,220,document,"cia6,cia11,",organization,"CIA,Taliban,",136,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,"
1076,organization,220,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,",141,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,"
1076,organization,220,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
822,location,221,location,"US,Afghanistan,Germany,Hamburg,",organization,"FBI,CIA,Al Qaeda,Taliban,Marvel Corporation,German Intelligence,",332,person,"Abdul Ramazi,Tawfiq al Adel,",location,"Amsterdam,Germany,Hamburg,"
822,location,221,person,"Abdul Ramazi,Tawfiq al Adel,",location,"Amsterdam,Germany,Hamburg,",3,document,"fbi2,cia4,",location,"Virginia,US,"
1077,organization,221,document,"fbi2,cia4,",location,"Virginia,US,",141,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,"
1077,organization,221,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
1077,organization,221,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,",140,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,"
1077,organization,221,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,",208,location,"Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,",organization,"FBI,CIA,Al Qaeda,"
1077,organization,221,location,"Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,",organization,"FBI,CIA,Al Qaeda,",207,location,"The Netherlands,Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,Haarlem,Europe,Guantanamo,Kandahar,",organization,"CIA,Al Qaeda,"
1077,organization,221,location,"The Netherlands,Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,Haarlem,Europe,Guantanamo,Kandahar,",organization,"CIA,Al Qaeda,",26,document,"cia7,cia4,cia10,",organization,"CIA,Al Qaeda,"
1077,organization,221,document,"cia7,cia4,cia10,",organization,"CIA,Al Qaeda,",137,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,"
1077,organization,221,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,",139,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,"
1077,organization,221,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,",136,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,"
823,location,222,location,"US,Afghanistan,",organization,"FBI,INS,CIA,Al Qaeda,Taliban,Marvel Corporation,German Intelligence,",287,person,"Bagwant Dhaliwal,Clark Webster,Abdul Ramazi,Faysal Goba,Ziad al Shibh,",location,"Virginia,US,Afghanistan,"
823,location,222,person,"Bagwant Dhaliwal,Clark Webster,Abdul Ramazi,Faysal Goba,Ziad al Shibh,",location,"Virginia,US,Afghanistan,",3,document,"fbi2,cia4,",location,"Virginia,US,"
1078,organization,222,document,"fbi2,cia4,",location,"Virginia,US,",141,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,"
1078,organization,222,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,",206,location,"Richmond,Virginia,Paris,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,",organization,"FBI,INS,CIA,"
1078,organization,222,location,"Richmond,Virginia,Paris,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,",organization,"FBI,INS,CIA,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
1078,organization,222,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,",140,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,"
1078,organization,222,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,",28,document,"fbi8,fbi11,",organization,"FBI,INS,"
1078,organization,222,document,"fbi8,fbi11,",organization,"FBI,INS,",348,person,"Mukhtar Galab,Jamal Kalifa,Abul Hassan Salman,Faysal Goba,Yasein Mosed,",organization,"FBI,INS,"
1078,organization,222,person,"Mukhtar Galab,Jamal Kalifa,Abul Hassan Salman,Faysal Goba,Yasein Mosed,",organization,"FBI,INS,",204,location,"Richmond,Virginia,Charlottesville,Texas,Houston,Washington,Paris,France,US,Afghanistan,Sudan,Capitol Ave.,2932 University Drive,United Arab Emirates,",organization,"FBI,INS,"
1078,organization,222,location,"Richmond,Virginia,Charlottesville,Texas,Houston,Washington,Paris,France,US,Afghanistan,Sudan,Capitol Ave.,2932 University Drive,United Arab Emirates,",organization,"FBI,INS,",205,location,"Richmond,Virginia,Paris,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,Guantanamo,",organization,"INS,CIA,"
1078,organization,222,location,"Richmond,Virginia,Paris,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,Guantanamo,",organization,"INS,CIA,",26,document,"cia7,cia4,cia10,",organization,"CIA,Al Qaeda,"
1078,organization,222,document,"cia7,cia4,cia10,",organization,"CIA,Al Qaeda,",207,location,"The Netherlands,Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,Haarlem,Europe,Guantanamo,Kandahar,",organization,"CIA,Al Qaeda,"
1078,organization,222,location,"The Netherlands,Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,Haarlem,Europe,Guantanamo,Kandahar,",organization,"CIA,Al Qaeda,",137,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,"
1078,organization,222,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,",139,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,"
1078,organization,222,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,",346,person,"Bagwant Dhaliwal,Abdul Ramazi,Faysal Goba,",organization,"FBI,CIA,"
1078,organization,222,person,"Bagwant Dhaliwal,Abdul Ramazi,Faysal Goba,",organization,"FBI,CIA,",136,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,"
824,location,223,location,"US,Germany,Hamburg,",organization,"FBI,Passport Agency,CIA,Al Qaeda,Taliban,Marvel Corporation,German Intelligence,",3,document,"fbi2,cia4,",location,"Virginia,US,"
824,location,223,document,"fbi2,cia4,",location,"Virginia,US,",7,document,"fbi21,fbi2,",location,"Amsterdam,US,"
1079,organization,223,document,"fbi21,fbi2,",location,"Amsterdam,US,",141,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,"
1079,organization,223,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
1079,organization,223,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,",212,location,"Virginia,Amsterdam,US,Germany,Hamburg,",organization,"FBI,Passport Agency,CIA,"
1079,organization,223,location,"Virginia,Amsterdam,US,Germany,Hamburg,",organization,"FBI,Passport Agency,CIA,",140,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,"
1079,organization,223,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,",208,location,"Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,",organization,"FBI,CIA,Al Qaeda,"
1079,organization,223,location,"Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,",organization,"FBI,CIA,Al Qaeda,",26,document,"cia7,cia4,cia10,",organization,"CIA,Al Qaeda,"
1079,organization,223,document,"cia7,cia4,cia10,",organization,"CIA,Al Qaeda,",207,location,"The Netherlands,Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,Haarlem,Europe,Guantanamo,Kandahar,",organization,"CIA,Al Qaeda,"
1079,organization,223,location,"The Netherlands,Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,Haarlem,Europe,Guantanamo,Kandahar,",organization,"CIA,Al Qaeda,",137,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,"
1079,organization,223,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,",211,location,"Virginia,Amsterdam,US,Germany,Hamburg,Springfield,Egypt,Dulles Airport,Washington DC,Cairo,Wash. DC,Floyd Ave.,",organization,"FBI,Passport Agency,"
1079,organization,223,location,"Virginia,Amsterdam,US,Germany,Hamburg,Springfield,Egypt,Dulles Airport,Washington DC,Cairo,Wash. DC,Floyd Ave.,",organization,"FBI,Passport Agency,",139,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,"
1079,organization,223,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,",136,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,"
826,location,224,location,"Texas,Houston,El Paso,Hudspeth County,Rio Grande,McNary,McRae Blvd,",organization,"FBI,American Airlines,Border Patrol,University of Texas,",79,date,"30 March, 2003,15 April, 2003,14 April, 2003,",location,"Texas,Houston,Paris,"
1080,organization,224,date,"30 March, 2003,15 April, 2003,14 April, 2003,",location,"Texas,Houston,Paris,",270,misc,"Dutch,Holland Queen,",organization,"FBI,CIA,Al Qaeda,"
1080,organization,224,misc,"Dutch,Holland Queen,",organization,"FBI,CIA,Al Qaeda,",271,misc,"Dutch,Saudi,",organization,"FBI,CIA,Sealink Container Corp.,"
1080,organization,224,misc,"Dutch,Saudi,",organization,"FBI,CIA,Sealink Container Corp.,",242,location,"Paris,St. Mary 's Terrace,Paddington,London,",organization,"American Airlines,CIA,British Special Branch,M15,"
1080,organization,224,location,"Paris,St. Mary 's Terrace,Paddington,London,",organization,"American Airlines,CIA,British Special Branch,M15,",272,misc,"Moslem,Pentaerythritol,",organization,"American Airlines,CIA,British Special Branch,M15,"
1080,organization,224,misc,"Moslem,Pentaerythritol,",organization,"American Airlines,CIA,British Special Branch,M15,",233,location,"Virginia,New Jersey,",organization,"FBI,First Union Bank,CIA,"
828,location,225,location,"Richmond,Virginia,Charlottesville,Keswick,University Drive,",organization,"FBI,Budget Storage Units,",297,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,Abdulla Ramzi,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,"
828,location,225,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,Abdulla Ramzi,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,",226,location,"Richmond,Virginia,Charlottesville,",organization,"Sprint,FBI,INS,Budget Storage Units,"
828,location,225,location,"Richmond,Virginia,Charlottesville,",organization,"Sprint,FBI,INS,Budget Storage Units,",9,document,"se3,fbi20,fbi17,cia4,",location,"Richmond,Virginia,"
1081,organization,225,document,"se3,fbi20,fbi17,cia4,",location,"Richmond,Virginia,",158,date,"27 April, 2003,26 April, 2003,10 April, 2003,",organization,"FBI,Budget Storage Units,"
1081,organization,225,date,"27 April, 2003,26 April, 2003,10 April, 2003,",organization,"FBI,Budget Storage Units,",152,date,"19 April, 2003,April 18, 2003,2 December, 2001,I2 December, 20011,",organization,"FBI,New York Stock Exchange,"
1081,organization,225,date,"19 April, 2003,April 18, 2003,2 December, 2001,I2 December, 20011,",organization,"FBI,New York Stock Exchange,",151,date,"20 April, 2003,April 18, 2003,2 December, 2001,I2 December, 20011,",organization,"FBI,Empire State Vending Services,"
1081,organization,225,date,"20 April, 2003,April 18, 2003,2 December, 2001,I2 December, 20011,",organization,"FBI,Empire State Vending Services,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
1081,organization,225,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,",212,location,"Virginia,Amsterdam,US,Germany,Hamburg,",organization,"FBI,Passport Agency,CIA,"
1081,organization,225,location,"Virginia,Amsterdam,US,Germany,Hamburg,",organization,"FBI,Passport Agency,CIA,",156,date,"22 April, 2003,20 April, 2003,25 April, 2003,",organization,"FBI,U-haul,CIA,"
830,location,226,location,"Richmond,Virginia,Charlottesville,",organization,"Sprint,FBI,INS,Budget Storage Units,",297,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,Abdulla Ramzi,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,"
830,location,226,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,Abdulla Ramzi,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,",10,document,"se3,fbi20,",location,"Richmond,Virginia,Charlottesville,"
830,location,226,document,"se3,fbi20,",location,"Richmond,Virginia,Charlottesville,",298,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,Afghanistan,"
830,location,226,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,Afghanistan,",299,person,"Bagwant Dhaliwal,Clark Webster,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,US,Afghanistan,"
1082,organization,226,person,"Bagwant Dhaliwal,Clark Webster,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,US,Afghanistan,",374,phone,"804-774-8920,804-759-6302,",organization,"Sprint,FBI,INS,"
1082,organization,226,phone,"804-774-8920,804-759-6302,",organization,"Sprint,FBI,INS,",210,location,"Richmond,Virginia,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,",organization,"FBI,INS,CIA,Al Qaeda,"
1082,organization,226,location,"Richmond,Virginia,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,",organization,"FBI,INS,CIA,Al Qaeda,",148,date,"22 April, 2003,30 March, 2003,",organization,"Sprint,CIA,"
1082,organization,226,date,"22 April, 2003,30 March, 2003,",organization,"Sprint,CIA,",136,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,"
1082,organization,226,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,",346,person,"Bagwant Dhaliwal,Abdul Ramazi,Faysal Goba,",organization,"FBI,CIA,"
1082,organization,226,person,"Bagwant Dhaliwal,Abdul Ramazi,Faysal Goba,",organization,"FBI,CIA,",145,date,"15 April, 2003,14 April, 2003,18 April, 2003,",organization,"FBI,INS,"
1082,organization,226,date,"15 April, 2003,14 April, 2003,18 April, 2003,",organization,"FBI,INS,",216,location,"Richmond,Virginia,Charlottesville,Georgia,Texas,Houston,Capitol Ave.,2932 University Drive,",organization,"Sprint,FBI,"
1082,organization,226,location,"Richmond,Virginia,Charlottesville,Georgia,Texas,Houston,Capitol Ave.,2932 University Drive,",organization,"Sprint,FBI,",348,person,"Mukhtar Galab,Jamal Kalifa,Abul Hassan Salman,Faysal Goba,Yasein Mosed,",organization,"FBI,INS,"
1082,organization,226,person,"Mukhtar Galab,Jamal Kalifa,Abul Hassan Salman,Faysal Goba,Yasein Mosed,",organization,"FBI,INS,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
1082,organization,226,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,",158,date,"27 April, 2003,26 April, 2003,10 April, 2003,",organization,"FBI,Budget Storage Units,"
1082,organization,226,date,"27 April, 2003,26 April, 2003,10 April, 2003,",organization,"FBI,Budget Storage Units,",146,date,"14 April, 2003,1994,",organization,"INS,CIA,Al Qaeda,"
1082,organization,226,date,"14 April, 2003,1994,",organization,"INS,CIA,Al Qaeda,",147,date,"22 April, 2003,10 April, 2003,6 April, 2003,18 April, 2003,",organization,"Sprint,FBI,"
1082,organization,226,date,"22 April, 2003,10 April, 2003,6 April, 2003,18 April, 2003,",organization,"Sprint,FBI,",204,location,"Richmond,Virginia,Charlottesville,Texas,Houston,Washington,Paris,France,US,Afghanistan,Sudan,Capitol Ave.,2932 University Drive,United Arab Emirates,",organization,"FBI,INS,"
1082,organization,226,location,"Richmond,Virginia,Charlottesville,Texas,Houston,Washington,Paris,France,US,Afghanistan,Sudan,Capitol Ave.,2932 University Drive,United Arab Emirates,",organization,"FBI,INS,",209,location,"Richmond,Virginia,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,Guantanamo,",organization,"INS,CIA,Al Qaeda,"
1082,organization,226,location,"Richmond,Virginia,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,Guantanamo,",organization,"INS,CIA,Al Qaeda,",208,location,"Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,",organization,"FBI,CIA,Al Qaeda,"
831,location,227,location,"Richmond,Virginia,",organization,"Sprint,FBI,INS,Budget Storage Units,CIA,Al Qaeda,",294,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,Abdulla Ramzi,Faysal Goba,Ziad al Shibh,",location,"Richmond,Virginia,"
831,location,227,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,Abdulla Ramzi,Faysal Goba,Ziad al Shibh,",location,"Richmond,Virginia,",298,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,Afghanistan,"
831,location,227,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,Afghanistan,",296,person,"Bagwant Dhaliwal,Clark Webster,Faysal Goba,Ziad al Shibh,",location,"Richmond,Virginia,US,Afghanistan,"
831,location,227,person,"Bagwant Dhaliwal,Clark Webster,Faysal Goba,Ziad al Shibh,",location,"Richmond,Virginia,US,Afghanistan,",246,location,"Virginia,Charlottesville,Springfield,",organization,"FBI,First Union Bank,Virginia National Bank,"
1083,organization,227,location,"Virginia,Charlottesville,Springfield,",organization,"FBI,First Union Bank,Virginia National Bank,",210,location,"Richmond,Virginia,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,",organization,"FBI,INS,CIA,Al Qaeda,"
1083,organization,227,location,"Richmond,Virginia,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,",organization,"FBI,INS,CIA,Al Qaeda,",206,location,"Richmond,Virginia,Paris,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,",organization,"FBI,INS,CIA,"
1083,organization,227,location,"Richmond,Virginia,Paris,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,",organization,"FBI,INS,CIA,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
1083,organization,227,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,",209,location,"Richmond,Virginia,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,Guantanamo,",organization,"INS,CIA,Al Qaeda,"
1083,organization,227,location,"Richmond,Virginia,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,Guantanamo,",organization,"INS,CIA,Al Qaeda,",374,phone,"804-774-8920,804-759-6302,",organization,"Sprint,FBI,INS,"
1083,organization,227,phone,"804-774-8920,804-759-6302,",organization,"Sprint,FBI,INS,",208,location,"Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,",organization,"FBI,CIA,Al Qaeda,"
1083,organization,227,location,"Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,",organization,"FBI,CIA,Al Qaeda,",214,location,"Virginia,US,",organization,"FBI,INS,Passport Agency,CIA,Al Qaeda,"
833,location,228,location,"Queens,New York City,Myrtle Ave,Manhattan,Webster Ave.,Bronx,New York,",organization,"FBI,Empire State Vending Services,New York Stock Exchange,City Computer Services Corp.,Clark & Co,Office Supplies Co.,",60,date,"20 April, 2003,April 25, 2003,April 18, 2003,2 December, 2001,I2 December, 20011,",location,"Queens,New York City,Myrtle Ave,"
833,location,228,date,"20 April, 2003,April 25, 2003,April 18, 2003,2 December, 2001,I2 December, 20011,",location,"Queens,New York City,Myrtle Ave,",58,date,"21 April, 2003,20 April, 2003,April 25, 2003,April 18, 2003,2 December, 2001,I2 December, 20011,",location,"Queens,New York City,"
833,location,228,date,"21 April, 2003,20 April, 2003,April 25, 2003,April 18, 2003,2 December, 2001,I2 December, 20011,",location,"Queens,New York City,",62,date,"27 April, 2003,20 April, 2003,April 25, 2003,",location,"New York City,North Bergen,"
1084,organization,228,date,"27 April, 2003,20 April, 2003,April 25, 2003,",location,"New York City,North Bergen,",359,person,"Mark Davis,Shiela Watson,Steven Clark,",organization,"FBI,Empire State Vending Services,New York Stock Exchange,City Computer Services Corp.,Clark & Co,Office Supplies Co.,"
1084,organization,228,person,"Mark Davis,Shiela Watson,Steven Clark,",organization,"FBI,Empire State Vending Services,New York Stock Exchange,City Computer Services Corp.,Clark & Co,Office Supplies Co.,",355,person,"Bagwant Dhaliwal,Abdul Ramazi,",organization,"FBI,CIA,Taliban,"
1084,organization,228,person,"Bagwant Dhaliwal,Abdul Ramazi,",organization,"FBI,CIA,Taliban,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
835,location,229,location,"Virginia,Charlottesville,Georgia,Los Angeles,Atlanta,New Orleans,",organization,"FBI,AMTRAK,Penn Station NYC,",4,document,"se3,fbi20,fbi19,fbi15,fbi11,",location,"Virginia,Charlottesville,"
835,location,229,document,"se3,fbi20,fbi19,fbi15,fbi11,",location,"Virginia,Charlottesville,",226,location,"Richmond,Virginia,Charlottesville,",organization,"Sprint,FBI,INS,Budget Storage Units,"
835,location,229,location,"Richmond,Virginia,Charlottesville,",organization,"Sprint,FBI,INS,Budget Storage Units,",246,location,"Virginia,Charlottesville,Springfield,",organization,"FBI,First Union Bank,Virginia National Bank,"
835,location,229,location,"Virginia,Charlottesville,Springfield,",organization,"FBI,First Union Bank,Virginia National Bank,",294,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,Abdulla Ramzi,Faysal Goba,Ziad al Shibh,",location,"Richmond,Virginia,"
835,location,229,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,Abdulla Ramzi,Faysal Goba,Ziad al Shibh,",location,"Richmond,Virginia,",9,document,"se3,fbi20,fbi17,cia4,",location,"Richmond,Virginia,"
835,location,229,document,"se3,fbi20,fbi17,cia4,",location,"Richmond,Virginia,",247,location,"Virginia,Springfield,",organization,"FBI,Passport Agency,First Union Bank,Virginia National Bank,Select Gourmet Foods,First Union National Bank,Pyramid Bank of Cairo,Central Bank of Dubai,"
835,location,229,location,"Virginia,Springfield,",organization,"FBI,Passport Agency,First Union Bank,Virginia National Bank,Select Gourmet Foods,First Union National Bank,Pyramid Bank of Cairo,Central Bank of Dubai,",317,person,"Karm Bensaid,Faysal Goba,",location,"US,Los Angeles,"
1085,organization,229,person,"Karm Bensaid,Faysal Goba,",location,"US,Los Angeles,",136,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,"
1085,organization,229,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,",140,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,"
1085,organization,229,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
1085,organization,229,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,",152,date,"19 April, 2003,April 18, 2003,2 December, 2001,I2 December, 20011,",organization,"FBI,New York Stock Exchange,"
