Link Id, Link Type, Source Id, Source Row Type, Source Rows, Source Column Type, Source Columns, Destination Id, Destination Row Type, Destination Rows, Destination Column Type, Destination Columns
2686,place,16546,place,"USA,Florida,Miami,Bahamas,Nassau,",organization,"Pakistani Intelligence,Majestic Lines,",16543,place,"USA,Florida,Peshawar,Pakistan,Bahamas,631 Nishtar Rd.,Karachi,Nassau,London,UK,88 Sahibzada Gul Rd.,",organization,"Pakistani Intelligence,Al Qaeda,"
2686,place,16546,place,"USA,Florida,Peshawar,Pakistan,Bahamas,631 Nishtar Rd.,Karachi,Nassau,London,UK,88 Sahibzada Gul Rd.,",organization,"Pakistani Intelligence,Al Qaeda,",16775,place,"Pakistan,631 Nishtar Rd.,Karachi,Chitral,Gwadar,",organization,"Al Qaeda,Pakistani intelligence,police HQ,"
2686,place,16546,place,"Pakistan,631 Nishtar Rd.,Karachi,Chitral,Gwadar,",organization,"Al Qaeda,Pakistani intelligence,police HQ,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2686,place,16546,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,",16701,place,"USA,22 Hoveniersstraat,Antwerp,Belgium,New Jersey,Newark,1212 Lyons Ave.,",organization,"FBI,USPS,"
2686,place,16546,place,"USA,22 Hoveniersstraat,Antwerp,Belgium,New Jersey,Newark,1212 Lyons Ave.,",organization,"FBI,USPS,",16759,place,"USA,America,",organization,"Al Qaeda,University of Miami,Tawhid Mosque,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,"
898,organization,16547,place,"USA,Florida,Bahamas,Nassau,London,UK,",organization,"Pakistani Intelligence,Al Qaeda,Baker St. Mosque,",16543,place,"USA,Florida,Peshawar,Pakistan,Bahamas,631 Nishtar Rd.,Karachi,Nassau,London,UK,88 Sahibzada Gul Rd.,",organization,"Pakistani Intelligence,Al Qaeda,"
898,organization,16547,place,"USA,Florida,Peshawar,Pakistan,Bahamas,631 Nishtar Rd.,Karachi,Nassau,London,UK,88 Sahibzada Gul Rd.,",organization,"Pakistani Intelligence,Al Qaeda,",16545,place,"USA,Florida,Peshawar,Pakistan,",organization,"Holland Orange Shipping Lines,Pakistani Intelligence,Al Qaeda,"
898,organization,16547,place,"USA,Florida,Peshawar,Pakistan,",organization,"Holland Orange Shipping Lines,Pakistani Intelligence,Al Qaeda,",16776,place,"Pakistan,631 Nishtar Rd.,Karachi,",organization,"Pakistani Intelligence,Al Qaeda,Pakistani intelligence,police HQ,"
898,organization,16547,place,"Pakistan,631 Nishtar Rd.,Karachi,",organization,"Pakistani Intelligence,Al Qaeda,Pakistani intelligence,police HQ,",16769,place,"USA,Florida,Miami,Bahamas,Nassau,",organization,"Pakistani Intelligence,Majestic Lines,"
2688,place,16547,place,"USA,Florida,Miami,Bahamas,Nassau,",organization,"Pakistani Intelligence,Majestic Lines,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2688,place,16547,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,",16618,place,"USA,Canada,Detroit,Michigan,Toronto,",organization,"RCMP,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,"
2688,place,16547,place,"USA,Canada,Detroit,Michigan,Toronto,",organization,"RCMP,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,",16374,place,"USA,Peshawar,Karachi,88 Sahibzada Gul Rd.,",date,"May, 2002,15 May, 2003,March 10, 2003,"
899,organization,16548,place,"USA,Bahamas,Nassau,London,UK,",organization,"FBI,Pakistani Intelligence,MI 5,Al Qaeda,Freeport Star Hotel,Seashore Hotel,Baker St. Mosque,",15711,date,"1998,1999,",organization,"MI 5,Al Qaeda,Freeport Star Hotel,Seashore Hotel,"
899,organization,16548,date,"1998,1999,",organization,"MI 5,Al Qaeda,Freeport Star Hotel,Seashore Hotel,",15710,date,"1999,1996,1993,",organization,"FBI,MI 5,Freeport Star Hotel,Seashore Hotel,"
899,organization,16548,date,"1999,1996,1993,",organization,"FBI,MI 5,Freeport Star Hotel,Seashore Hotel,",15709,date,"1998,1999,1996,1993,1993 - 1998,July 17, 1999,",organization,"MI 5,Freeport Star Hotel,Seashore Hotel,"
899,organization,16548,date,"1998,1999,1996,1993,1993 - 1998,July 17, 1999,",organization,"MI 5,Freeport Star Hotel,Seashore Hotel,",16665,place,"USA,London,UK,Chicago,Illinois,",organization,"FBI,MI 5,Al Qaeda,Freeport Star Hotel,Seashore Hotel,Islamic Jihad,USCIS,"
899,organization,16548,place,"USA,London,UK,Chicago,Illinois,",organization,"FBI,MI 5,Al Qaeda,Freeport Star Hotel,Seashore Hotel,Islamic Jihad,USCIS,",15705,date,"1999,2001,",organization,"FBI,Al Qaeda,American Islamic Scholarship Fund,"
2690,place,16548,date,"1999,2001,",organization,"FBI,Al Qaeda,American Islamic Scholarship Fund,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2690,place,16548,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,",16543,place,"USA,Florida,Peshawar,Pakistan,Bahamas,631 Nishtar Rd.,Karachi,Nassau,London,UK,88 Sahibzada Gul Rd.,",organization,"Pakistani Intelligence,Al Qaeda,"
2690,place,16548,place,"USA,Florida,Peshawar,Pakistan,Bahamas,631 Nishtar Rd.,Karachi,Nassau,London,UK,88 Sahibzada Gul Rd.,",organization,"Pakistani Intelligence,Al Qaeda,",16374,place,"USA,Peshawar,Karachi,88 Sahibzada Gul Rd.,",date,"May, 2002,15 May, 2003,March 10, 2003,"
2690,place,16548,place,"USA,Peshawar,Karachi,88 Sahibzada Gul Rd.,",date,"May, 2002,15 May, 2003,March 10, 2003,",16539,place,"USA,Detroit,Michigan,Charlotte,North Carolina,3131 Western Ave.,Dubai,UAE,",organization,"BailOut,Carolina First Bank,Hezbollah,"
900,organization,16549,place,"USA,Peshawar,Pakistan,",organization,"Holland Orange Shipping Lines,FBI,USCBP,Pakistani Intelligence,Al Qaeda,Seashore Hotel,",16457,place,"USA,Santo Domingo,Peshawar,Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Al Qaeda,Seashore Hotel,"
900,organization,16549,place,"USA,Santo Domingo,Peshawar,Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Al Qaeda,Seashore Hotel,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
900,organization,16549,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,",15953,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,"
2692,place,16549,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2692,place,16549,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,",16759,place,"USA,America,",organization,"Al Qaeda,University of Miami,Tawhid Mosque,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,"
2692,place,16549,place,"USA,America,",organization,"Al Qaeda,University of Miami,Tawhid Mosque,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,",16775,place,"Pakistan,631 Nishtar Rd.,Karachi,Chitral,Gwadar,",organization,"Al Qaeda,Pakistani intelligence,police HQ,"
2692,place,16549,place,"Pakistan,631 Nishtar Rd.,Karachi,Chitral,Gwadar,",organization,"Al Qaeda,Pakistani intelligence,police HQ,",16758,place,"USA,Florida,America,",organization,"Al Qaeda,University of Miami,Tawhid Mosque,"
982,organization,16550,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,AOL,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
982,organization,16550,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,",16701,place,"USA,22 Hoveniersstraat,Antwerp,Belgium,New Jersey,Newark,1212 Lyons Ave.,",organization,"FBI,USPS,"
982,organization,16550,place,"USA,22 Hoveniersstraat,Antwerp,Belgium,New Jersey,Newark,1212 Lyons Ave.,",organization,"FBI,USPS,",15953,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,"
2739,place,16550,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,",15968,place,"USA,New Jersey,Buenos Aires,Argentina,Columbia,224 Paulson Ave.,Clifton,",date,"1 November, 2003,2 January, 2004,"
2739,place,16550,place,"USA,New Jersey,Buenos Aires,Argentina,Columbia,224 Paulson Ave.,Clifton,",date,"1 November, 2003,2 January, 2004,",16167,place,"USA,Canada,Montreal,",date,"12 December, 2002,25 April, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,17 April, 2003,6 April, 2003,"
2739,place,16550,place,"USA,Canada,Montreal,",date,"12 December, 2002,25 April, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,17 April, 2003,6 April, 2003,",16169,place,"Cuba,Havana,Columbia,Bogota,",date,"1992,23 January, 2003,28 November, 2004,"
2739,place,16550,place,"Cuba,Havana,Columbia,Bogota,",date,"1992,23 January, 2003,28 November, 2004,",16099,place,"USA,Afghanistan,Pakhtia,",date,"2001,2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
981,organization,16551,place,"USA,Canada,Morocco,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,AOL,",16555,place,"USA,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,AOL,Hamas,"
981,organization,16551,place,"USA,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,AOL,Hamas,",16457,place,"USA,Santo Domingo,Peshawar,Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Al Qaeda,Seashore Hotel,"
981,organization,16551,place,"USA,Santo Domingo,Peshawar,Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Al Qaeda,Seashore Hotel,",16553,place,"USA,Windsor,Ontario,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,AOL,Hamas,"
2738,place,16551,place,"USA,Windsor,Ontario,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,AOL,Hamas,",15968,place,"USA,New Jersey,Buenos Aires,Argentina,Columbia,224 Paulson Ave.,Clifton,",date,"1 November, 2003,2 January, 2004,"
2738,place,16551,place,"USA,New Jersey,Buenos Aires,Argentina,Columbia,224 Paulson Ave.,Clifton,",date,"1 November, 2003,2 January, 2004,",15475,document,"FBI_19,FBI_13,FBI_10,FBI_38,FBI_37,",place,"USA,Columbia,"
2738,place,16551,document,"FBI_19,FBI_13,FBI_10,FBI_38,FBI_37,",place,"USA,Columbia,",15966,place,"USA,Buenos Aires,Argentina,Columbia,231 12th St.,Missouri,",date,"1 November, 2003,26 December, 2003,"
2738,place,16551,place,"USA,Buenos Aires,Argentina,Columbia,231 12th St.,Missouri,",date,"1 November, 2003,26 December, 2003,",16098,place,"USA,Canada,Afghanistan,Pakhtia,",date,"2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
2738,place,16551,place,"USA,Canada,Afghanistan,Pakhtia,",date,"2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",16099,place,"USA,Afghanistan,Pakhtia,",date,"2001,2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
980,organization,16552,place,"USA,Windsor,Ontario,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"AOL,Hamas,",16482,place,"USA,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",organization,"Hamas,American Islamic Scholarship Fund,"
980,organization,16552,place,"USA,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",organization,"Hamas,American Islamic Scholarship Fund,",16483,place,"USA,New Jersey,224 Paulson Ave.,Clifton,Laurel,",organization,"FBI,Hamas,American Islamic Scholarship Fund,"
980,organization,16552,place,"USA,New Jersey,224 Paulson Ave.,Clifton,Laurel,",organization,"FBI,Hamas,American Islamic Scholarship Fund,",16480,place,"USA,Canada,New Jersey,London,UK,Detroit,Michigan,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,Hamas,"
2737,place,16552,place,"USA,Canada,New Jersey,London,UK,Detroit,Michigan,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,Hamas,",15968,place,"USA,New Jersey,Buenos Aires,Argentina,Columbia,224 Paulson Ave.,Clifton,",date,"1 November, 2003,2 January, 2004,"
2737,place,16552,place,"USA,New Jersey,Buenos Aires,Argentina,Columbia,224 Paulson Ave.,Clifton,",date,"1 November, 2003,2 January, 2004,",16122,place,"USA,Cuba,New Jersey,Columbia,",date,"2 January, 2004,12 September, 2003,1992,1991,"
2737,place,16552,place,"USA,Cuba,New Jersey,Columbia,",date,"2 January, 2004,12 September, 2003,1992,1991,",15966,place,"USA,Buenos Aires,Argentina,Columbia,231 12th St.,Missouri,",date,"1 November, 2003,26 December, 2003,"
2737,place,16552,place,"USA,Buenos Aires,Argentina,Columbia,231 12th St.,Missouri,",date,"1 November, 2003,26 December, 2003,",16098,place,"USA,Canada,Afghanistan,Pakhtia,",date,"2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
2737,place,16552,place,"USA,Canada,Afghanistan,Pakhtia,",date,"2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",16121,place,"USA,Cuba,New Jersey,Havana,Columbia,",date,"12 September, 2003,1992,1991,"
979,organization,16553,place,"USA,Windsor,Ontario,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,AOL,Hamas,",16478,place,"USA,Windsor,Ontario,Canada,New Jersey,Newark,London,UK,Detroit,Michigan,Columbia,224 Paulson Ave.,Clifton,Missouri,Laurel,",organization,"FBI,Hamas,"
979,organization,16553,place,"USA,Windsor,Ontario,Canada,New Jersey,Newark,London,UK,Detroit,Michigan,Columbia,224 Paulson Ave.,Clifton,Missouri,Laurel,",organization,"FBI,Hamas,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
2736,place,16553,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,",15968,place,"USA,New Jersey,Buenos Aires,Argentina,Columbia,224 Paulson Ave.,Clifton,",date,"1 November, 2003,2 January, 2004,"
2736,place,16553,place,"USA,New Jersey,Buenos Aires,Argentina,Columbia,224 Paulson Ave.,Clifton,",date,"1 November, 2003,2 January, 2004,",16623,place,"USA,Canada,Toronto,",organization,"RCMP,CSIS,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,"
2736,place,16553,place,"USA,Canada,Toronto,",organization,"RCMP,CSIS,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,",16626,place,"USA,Canada,",organization,"FBI,NSA,DIA,Al Qaeda,Detroit Utilities Co.,AOL,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,CSIS,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Baker St. Mosque,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,Canadauto Car Rental Agency,University of Maryland,"
2736,place,16553,place,"USA,Canada,",organization,"FBI,NSA,DIA,Al Qaeda,Detroit Utilities Co.,AOL,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,CSIS,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Baker St. Mosque,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,Canadauto Car Rental Agency,University of Maryland,",16122,place,"USA,Cuba,New Jersey,Columbia,",date,"2 January, 2004,12 September, 2003,1992,1991,"
2736,place,16553,place,"USA,Cuba,New Jersey,Columbia,",date,"2 January, 2004,12 September, 2003,1992,1991,",16625,place,"USA,Canada,Montreal,",organization,"Al Qaeda,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Baker St. Mosque,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,Canadauto Car Rental Agency,"
978,organization,16554,place,"USA,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,AOL,Hamas,",16555,place,"USA,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,AOL,Hamas,"
978,organization,16554,place,"USA,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,AOL,Hamas,",16479,place,"USA,Canada,New Jersey,London,UK,Detroit,Michigan,Heathrow Airport,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,Hamas,"
978,organization,16554,place,"USA,Canada,New Jersey,London,UK,Detroit,Michigan,Heathrow Airport,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,Hamas,",16480,place,"USA,Canada,New Jersey,London,UK,Detroit,Michigan,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,Hamas,"
2735,place,16554,place,"USA,Canada,New Jersey,London,UK,Detroit,Michigan,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,Hamas,",15968,place,"USA,New Jersey,Buenos Aires,Argentina,Columbia,224 Paulson Ave.,Clifton,",date,"1 November, 2003,2 January, 2004,"
2735,place,16554,place,"USA,New Jersey,Buenos Aires,Argentina,Columbia,224 Paulson Ave.,Clifton,",date,"1 November, 2003,2 January, 2004,",16623,place,"USA,Canada,Toronto,",organization,"RCMP,CSIS,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,"
2735,place,16554,place,"USA,Canada,Toronto,",organization,"RCMP,CSIS,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,",16626,place,"USA,Canada,",organization,"FBI,NSA,DIA,Al Qaeda,Detroit Utilities Co.,AOL,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,CSIS,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Baker St. Mosque,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,Canadauto Car Rental Agency,University of Maryland,"
2735,place,16554,place,"USA,Canada,",organization,"FBI,NSA,DIA,Al Qaeda,Detroit Utilities Co.,AOL,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,CSIS,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Baker St. Mosque,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,Canadauto Car Rental Agency,University of Maryland,",15475,document,"FBI_19,FBI_13,FBI_10,FBI_38,FBI_37,",place,"USA,Columbia,"
2735,place,16554,document,"FBI_19,FBI_13,FBI_10,FBI_38,FBI_37,",place,"USA,Columbia,",15966,place,"USA,Buenos Aires,Argentina,Columbia,231 12th St.,Missouri,",date,"1 November, 2003,26 December, 2003,"
986,organization,16555,place,"USA,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,AOL,Hamas,",15876,organization,"FBI,Al Qaeda,",person,"Khalid Shamrani,Shamrani,Raeed Beandali,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Abdul Ahmed Nasser,Murad,"
986,organization,16555,organization,"FBI,Al Qaeda,",person,"Khalid Shamrani,Shamrani,Raeed Beandali,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Abdul Ahmed Nasser,Murad,",16478,place,"USA,Windsor,Ontario,Canada,New Jersey,Newark,London,UK,Detroit,Michigan,Columbia,224 Paulson Ave.,Clifton,Missouri,Laurel,",organization,"FBI,Hamas,"
986,organization,16555,place,"USA,Windsor,Ontario,Canada,New Jersey,Newark,London,UK,Detroit,Michigan,Columbia,224 Paulson Ave.,Clifton,Missouri,Laurel,",organization,"FBI,Hamas,",16479,place,"USA,Canada,New Jersey,London,UK,Detroit,Michigan,Heathrow Airport,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,Hamas,"
2752,place,16555,place,"USA,Canada,New Jersey,London,UK,Detroit,Michigan,Heathrow Airport,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,Hamas,",15968,place,"USA,New Jersey,Buenos Aires,Argentina,Columbia,224 Paulson Ave.,Clifton,",date,"1 November, 2003,2 January, 2004,"
2752,place,16555,place,"USA,New Jersey,Buenos Aires,Argentina,Columbia,224 Paulson Ave.,Clifton,",date,"1 November, 2003,2 January, 2004,",15982,place,"USA,Cuba,New Jersey,Calamar,Columbia,224 Paulson Ave.,Clifton,",date,"2 January, 2004,1991,"
2752,place,16555,place,"USA,Cuba,New Jersey,Calamar,Columbia,224 Paulson Ave.,Clifton,",date,"2 January, 2004,1991,",15981,place,"USA,New York,Virginia,New Jersey,Columbia,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1991,"
2752,place,16555,place,"USA,New York,Virginia,New Jersey,Columbia,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1991,",15471,document,"NSA_10,NSA_02,CIA_16,FBI_08,FBI_07,CIA_07,FBI_02,CIA_02,FBI_01,DIA_03,FBI_36,FBI_34,",place,"USA,Canada,"
2752,place,16555,document,"NSA_10,NSA_02,CIA_16,FBI_08,FBI_07,CIA_07,FBI_02,CIA_02,FBI_01,DIA_03,FBI_36,FBI_34,",place,"USA,Canada,",15475,document,"FBI_19,FBI_13,FBI_10,FBI_38,FBI_37,",place,"USA,Columbia,"
987,organization,16556,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,New Jersey,Marrakech,",organization,"NSA,AOL,RCMP,Canada Eastern Airlines,",16723,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,Cuban intelligence,"
987,organization,16556,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,Cuban intelligence,",15880,organization,"NSA,AOL,Oasis Internet Cafe,RCMP,Canada Eastern Airlines,",person,"Abdul,R. Derwish,"
987,organization,16556,organization,"NSA,AOL,Oasis Internet Cafe,RCMP,Canada Eastern Airlines,",person,"Abdul,R. Derwish,",16585,place,"USA,Canada,New York,Afghanistan,",organization,"FBI,RCMP,CSIS,Surete' de l'Etat,"
2753,place,16556,place,"USA,Canada,New York,Afghanistan,",organization,"FBI,RCMP,CSIS,Surete' de l'Etat,",16171,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,25 October,18 July, 2004,"
2753,place,16556,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,25 October,18 July, 2004,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2753,place,16556,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,",15984,place,"USA,Cuba,New Jersey,Havana,Columbia,Caribbean,",date,"1992,1991,"
2753,place,16556,place,"USA,Cuba,New Jersey,Havana,Columbia,Caribbean,",date,"1992,1991,",15983,place,"USA,Virginia,Cuba,Havana,Laurel,",date,"2002,1991,"
984,organization,16557,place,"USA,Canada,Morocco,New Jersey,",organization,"NSA,Al Qaeda,AOL,RCMP,Canada Eastern Airlines,",15870,organization,"NSA,RCMP,Canada Eastern Airlines,University of Maryland,",person,"Abdul al Nami,R. Derwish,"
984,organization,16557,organization,"NSA,RCMP,Canada Eastern Airlines,University of Maryland,",person,"Abdul al Nami,R. Derwish,",16723,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,Cuban intelligence,"
984,organization,16557,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,Cuban intelligence,",16595,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,RCMP,University of Maryland,"
984,organization,16557,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,RCMP,University of Maryland,",16598,place,"USA,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,MI 5,Al Qaeda,RCMP,Taliban,University of Maryland,"
2748,place,16557,place,"USA,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,MI 5,Al Qaeda,RCMP,Taliban,University of Maryland,",16098,place,"USA,Canada,Afghanistan,Pakhtia,",date,"2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
2748,place,16557,place,"USA,Canada,Afghanistan,Pakhtia,",date,"2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",16099,place,"USA,Afghanistan,Pakhtia,",date,"2001,2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
2748,place,16557,place,"USA,Afghanistan,Pakhtia,",date,"2001,2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2748,place,16557,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,",16618,place,"USA,Canada,Detroit,Michigan,Toronto,",organization,"RCMP,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,"
2748,place,16557,place,"USA,Canada,Detroit,Michigan,Toronto,",organization,"RCMP,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,",16105,place,"USA,Afghanistan,Maryland,",date,"1997,1994,1999,2001,16 February, 2004,1995,"
985,organization,16558,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Marrakech,",organization,"NSA,DIA,Detroit Utilities Co.,AOL,RCMP,Canada Eastern Airlines,",16723,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,Cuban intelligence,"
985,organization,16558,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,Cuban intelligence,",16595,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,RCMP,University of Maryland,"
985,organization,16558,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,RCMP,University of Maryland,",16599,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,",organization,"FBI,NSA,DIA,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,University of Maryland,"
